country,variant,metric_version,grown_edges,place_id,metric,version,value,status,detail
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",betweenness_mean_road,0.1.0,0.008380793737941922,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",betweenness_mean_bike,0.1.0,0.028931547797886058,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",betweenness_median_road,0.1.0,0.0002665955650433501,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",betweenness_median_bike,0.1.0,0.012134560937939515,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",closeness_mean_road,0.1.0,0.00011535872988308907,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",closeness_mean_bike,0.1.0,9.910978278438746e-05,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",closeness_median_road,0.1.0,0.00011649703289106987,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",closeness_median_bike,0.1.0,0.00010451538788291588,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",clustering_mean_road,0.1.0,0.012005329780146567,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",clustering_mean_bike,0.1.0,0.02054484218056094,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",n_nodes_road,0.1.0,7505.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",n_nodes_bike,0.1.0,9586.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",n_edges_road,0.1.0,8527.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",n_edges_bike,0.1.0,12512.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",length_km_road,0.1.0,844.858476942672,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",length_km_bike,0.1.0,576.2115944658777,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",edge_length_avg_m_road,0.1.0,99.08038899292507,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",edge_length_avg_m_bike,0.1.0,46.05271694899918,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",k_avg_road,0.1.0,2.2723517654896734,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",k_avg_bike,0.1.0,2.6104736073440433,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",intersection_count_road,0.1.0,4648.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",intersection_count_bike,0.1.0,2001.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",intersection_density_per_km_road,0.1.0,5.501513125393415,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",intersection_density_per_km_bike,0.1.0,3.4726826381458658,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",dead_end_proportion_road,0.1.0,0.38067954696868755,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",dead_end_proportion_bike,0.1.0,0.010014604631754642,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",three_way_proportion_road,0.1.0,0.5858760826115923,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",three_way_proportion_bike,0.1.0,0.016482370123096182,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",four_way_proportion_road,0.1.0,0.03344437041972018,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",four_way_proportion_bike,0.1.0,0.19225954517003965,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",self_loop_proportion_road,0.1.0,0.0012900199366717485,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",self_loop_proportion_bike,0.1.0,0.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",circuity_avg_road,0.1.0,1.0836573310384565,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",circuity_avg_bike,0.1.0,1.0357036236402668,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",linearity_mean_road,0.1.0,0.9599370505114954,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",linearity_mean_bike,0.1.0,0.9869992784807955,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",linearity_median_road,0.1.0,0.999614187746186,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",linearity_median_bike,0.1.0,1.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",orientation_entropy_road,0.1.0,3.560991895971767,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",orientation_entropy_bike,0.1.0,3.564478261148519,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",orientation_order_road,0.1.0,0.020399883996169876,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",orientation_order_bike,0.1.0,0.0172564755452278,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",connectivity_ratio_road,0.1.0,0.3788262472788662,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",connectivity_ratio_bike,0.1.0,0.43516972732331666,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",meshedness_road,0.1.0,0.06824391869376874,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",meshedness_bike,0.1.0,0.15756247717431002,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",n_components_road,0.1.0,2.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",n_components_bike,0.1.0,94.0,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",components_per_km_road,0.1.0,0.0023672603809782337,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",components_per_km_bike,0.1.0,0.16313451673448845,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",lcc_length_share_road,0.1.0,0.9999418328878937,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",lcc_length_share_bike,0.1.0,0.8512804329211339,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",lcc_length_km_road,0.1.0,844.8093339649298,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",lcc_length_km_bike,0.1.0,490.51765559108924,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",component_size_gini_road,0.1.0,0.49994183288788796,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",component_size_gini_bike,0.1.0,0.9346761209088752,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",street_density_km2,0.1.0,5.863237953618306,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",cycle_network_density_km2,0.1.0,3.998853988200559,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",intersection_density_km2_road,0.1.0,32.25668055913594,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",intersection_density_km2_bike,0.1.0,13.886750817304435,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",low_stress_coverage,0.1.0,0.8170888074790593,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",lts1_coverage,0.1.0,0.4895193330704944,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",lts2_coverage,0.1.0,0.327569474408565,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",bikeable_length_share,0.1.0,0.6820214393196846,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",entropy_gap_kl,0.1.0,0.01957946550642551,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",bike_lcc_share_of_road,0.1.0,0.5805915061255559,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",intersection_ratio_bike_road,0.1.0,0.4305077452667814,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",bike_offroad_share,0.1.0,0.9644883451272677,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",modal_directness_gap,0.1.0,1.1463738072257799,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",low_stress_route_fraction,0.1.0,0.46326088882700656,ok,
UK,scenario,0.5.0,8032,"Gateshead, United Kingdom",mean_route_lts,0.1.0,1.077331762066483,ok,
