country,variant,metric_version,grown_edges,place_id,metric,version,value,status,detail
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",betweenness_mean_road,0.1.0,0.005660189411369405,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",betweenness_mean_bike,0.1.0,0.02340864005352026,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",betweenness_median_road,0.1.0,0.00021834060615098108,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",betweenness_median_bike,0.1.0,0.008246001189628512,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",closeness_mean_road,0.1.0,0.00015355465922206824,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",closeness_mean_bike,0.1.0,0.0001091345732752183,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",closeness_median_road,0.1.0,0.00015758575854450208,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",closeness_median_bike,0.1.0,0.00011196267972386718,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",clustering_mean_road,0.1.0,0.014263887373131069,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",clustering_mean_bike,0.1.0,0.02005024529919206,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",n_nodes_road,0.1.0,9163.0,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",n_nodes_bike,0.1.0,10444.0,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",n_edges_road,0.1.0,10726.0,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",n_edges_bike,0.1.0,13866.0,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",length_km_road,0.1.0,942.1038110589178,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",length_km_bike,0.1.0,551.5293524561125,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",edge_length_avg_m_road,0.1.0,87.83365756655955,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",edge_length_avg_m_bike,0.1.0,39.7756636705692,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",k_avg_road,0.1.0,2.3411546436756523,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",k_avg_bike,0.1.0,2.6553044810417465,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",intersection_count_road,0.1.0,5869.0,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",intersection_count_bike,0.1.0,2420.0,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",intersection_density_per_km_road,0.1.0,6.229674406478928,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",intersection_density_per_km_bike,0.1.0,4.3877991066532935,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",dead_end_proportion_road,0.1.0,0.3594892502455528,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",dead_end_proportion_bike,0.1.0,0.014266564534661049,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",three_way_proportion_road,0.1.0,0.5813598166539343,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",three_way_proportion_bike,0.1.0,0.022022213711221754,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",four_way_proportion_road,0.1.0,0.059150933100512934,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",four_way_proportion_bike,0.1.0,0.20968977403293756,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",self_loop_proportion_road,0.1.0,0.0016781652060413948,ok,
UK,scenario,0.5.0,8412,"Newcastle upon Tyne, United Kingdom",self_loop_proportion_bike,0.1.0,0.0,ok,
