country,variant,metric_version,grown_edges,place_id,metric,version,value,status,detail
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",betweenness_mean_road,0.1.0,0.008380793737941922,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",betweenness_mean_bike,0.1.0,0.0017091456657208398,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",betweenness_median_road,0.1.0,0.0002665955650433501,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",betweenness_median_bike,0.1.0,8.606554489389393e-05,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",closeness_mean_road,0.1.0,0.00011535872988308907,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",closeness_mean_bike,0.1.0,4.590105390753886e-05,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",closeness_median_road,0.1.0,0.00011649703289106987,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",closeness_median_bike,0.1.0,4.448197799327577e-05,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",clustering_mean_road,0.1.0,0.012005329780146567,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",clustering_mean_bike,0.1.0,0.014231136580706781,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",n_nodes_road,0.1.0,7505.0,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",n_nodes_bike,0.1.0,2443.0,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",n_edges_road,0.1.0,8527.0,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",n_edges_bike,0.1.0,4770.0,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",length_km_road,0.1.0,844.858476942672,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",length_km_bike,0.1.0,383.5148260585533,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",edge_length_avg_m_road,0.1.0,99.08038899292507,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",edge_length_avg_m_bike,0.1.0,80.40143103952899,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",k_avg_road,0.1.0,2.2723517654896734,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",k_avg_bike,0.1.0,3.9050347932869425,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",intersection_count_road,0.1.0,4648.0,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",intersection_count_bike,0.1.0,1778.0,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",intersection_density_per_km_road,0.1.0,5.501513125393415,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",intersection_density_per_km_bike,0.1.0,4.636065881136347,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",dead_end_proportion_road,0.1.0,0.38067954696868755,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",dead_end_proportion_bike,0.1.0,0.02005730659025788,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",three_way_proportion_road,0.1.0,0.5858760826115923,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",three_way_proportion_bike,0.1.0,0.01391731477691363,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",four_way_proportion_road,0.1.0,0.03344437041972018,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",four_way_proportion_bike,0.1.0,0.713876381498158,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",self_loop_proportion_road,0.1.0,0.0012900199366717485,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",self_loop_proportion_bike,0.1.0,0.0,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",circuity_avg_road,0.1.0,1.0836573310384565,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",circuity_avg_bike,0.1.0,1.0546227778263626,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",linearity_mean_road,0.1.0,0.9599370505114954,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",linearity_mean_bike,0.1.0,0.9658983170548666,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",linearity_median_road,0.1.0,0.999614187746186,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",linearity_median_bike,0.1.0,0.9993181209461298,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",orientation_entropy_road,0.1.0,3.560991895971767,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",orientation_entropy_bike,0.1.0,3.5569414704585287,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",orientation_order_road,0.1.0,0.020399883996169876,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",orientation_order_bike,0.1.0,0.024045542466846426,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",connectivity_ratio_road,0.1.0,0.3788262472788662,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",connectivity_ratio_bike,0.1.0,0.651372388365424,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",meshedness_road,0.1.0,0.06824391869376874,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",meshedness_bike,0.1.0,0.5070682237246465,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",n_components_road,0.1.0,2.0,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",n_components_bike,0.1.0,148.0,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",components_per_km_road,0.1.0,0.0023672603809782337,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",components_per_km_bike,0.1.0,0.3859042465737792,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",lcc_length_share_road,0.1.0,0.9999418328878937,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",lcc_length_share_bike,0.1.0,0.2692992213935263,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",lcc_length_km_road,0.1.0,844.8093339649298,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",lcc_length_km_bike,0.1.0,103.28024405044206,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",component_size_gini_road,0.1.0,0.49994183288788796,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",component_size_gini_bike,0.1.0,0.8144119990949878,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",street_density_km2,0.1.0,5.863237953618306,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",cycle_network_density_km2,0.1.0,2.6615566337915957,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",intersection_density_km2_road,0.1.0,32.25668055913594,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",intersection_density_km2_bike,0.1.0,12.339151900633325,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",low_stress_coverage,0.1.0,0.7535840759610574,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",lts1_coverage,0.1.0,0.3715596252369653,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",lts2_coverage,0.1.0,0.3820244507240923,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",bikeable_length_share,0.1.0,0.45393972662308596,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",entropy_gap_kl,0.1.0,0.038840907842662226,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",bike_lcc_share_of_road,0.1.0,0.12224561493918722,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",intersection_ratio_bike_road,0.1.0,0.3825301204819277,ok,
UK,baseline,0.5.0,8032,"Gateshead, United Kingdom",bike_offroad_share,0.1.0,0.9466455378358306,ok,
