country,variant,metric_version,grown_edges,place_id,metric,version,value,status,detail
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",lcc_length_share_road,0.1.0,0.9999999999999971,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",lcc_length_share_bike,0.1.0,0.8478986545005268,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",lcc_length_km_road,0.1.0,1140.9236628767962,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",lcc_length_km_bike,0.1.0,545.4359186015677,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",component_size_gini_road,0.1.0,,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",component_size_gini_bike,0.1.0,0.9418277019816226,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",street_density_km2,0.1.0,8.169999676248356,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",cycle_network_density_km2,0.1.0,4.606438102360856,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",intersection_density_km2_road,0.1.0,52.668157891730395,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",intersection_density_km2_bike,0.1.0,11.994447922317935,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",low_stress_coverage,0.1.0,0.8487003587924653,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",lts1_coverage,0.1.0,0.4893979846609289,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",lts2_coverage,0.1.0,0.3593023741315363,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",bikeable_length_share,0.1.0,0.5638235354834336,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",entropy_gap_kl,0.1.0,0.01437060178414962,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",bike_lcc_share_of_road,0.1.0,0.4780652171121334,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",intersection_ratio_bike_road,0.1.0,0.22773623385452074,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",bike_offroad_share,0.1.0,0.9759504753360045,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",modal_directness_gap,0.1.0,1.1358499825227977,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",low_stress_route_fraction,0.1.0,0.4852457777609854,ok,
UK,scenario,0.5.0,10327,"Sunderland, United Kingdom",mean_route_lts,0.1.0,1.0636524666075182,ok,
