country,variant,metric_version,grown_edges,place_id,metric,version,value,status,detail
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",betweenness_mean_road,0.1.0,0.004998344019589372,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",betweenness_mean_bike,0.1.0,0.0009320378092791996,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",betweenness_median_road,0.1.0,0.00017265193112905974,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",betweenness_median_bike,0.1.0,3.5199980007111106e-05,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",closeness_mean_road,0.1.0,0.00012086095878087155,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",closeness_mean_bike,0.1.0,3.3975634184668904e-05,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",closeness_median_road,0.1.0,0.00012066604290938816,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",closeness_median_bike,0.1.0,2.962763148402797e-05,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",clustering_mean_road,0.1.0,0.014007076896521963,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",clustering_mean_bike,0.1.0,0.011270855520056796,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",n_nodes_road,0.1.0,11587.0,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",n_nodes_bike,0.1.0,1878.0,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",n_edges_road,0.1.0,13388.0,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",n_edges_bike,0.1.0,3503.0,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",length_km_road,0.1.0,1140.9236628767994,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",length_km_bike,0.1.0,371.4188540683612,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",edge_length_avg_m_road,0.1.0,85.21987323549443,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",edge_length_avg_m_bike,0.1.0,106.02879077030009,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",k_avg_road,0.1.0,2.310865625269699,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",k_avg_bike,0.1.0,3.730564430244941,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",intersection_count_road,0.1.0,7355.0,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",intersection_count_bike,0.1.0,1321.0,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",intersection_density_per_km_road,0.1.0,6.4465312091561175,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",intersection_density_per_km_bike,0.1.0,3.556631510571793,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",dead_end_proportion_road,0.1.0,0.36523690342625353,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",dead_end_proportion_bike,0.1.0,0.02023429179978701,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",three_way_proportion_road,0.1.0,0.5942003969966342,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",three_way_proportion_bike,0.1.0,0.011182108626198083,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",four_way_proportion_road,0.1.0,0.04056269957711228,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",four_way_proportion_bike,0.1.0,0.6922257720979765,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",self_loop_proportion_road,0.1.0,0.0023902001792650133,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",self_loop_proportion_bike,0.1.0,0.0,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",circuity_avg_road,0.1.0,1.0832246474333742,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",circuity_avg_bike,0.1.0,1.0584525931037043,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",linearity_mean_road,0.1.0,0.9612153423060411,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",linearity_mean_bike,0.1.0,0.9662837841446258,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",linearity_median_road,0.1.0,0.9999398263106727,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",linearity_median_bike,0.1.0,0.9974575468278941,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",orientation_entropy_road,0.1.0,3.5531222516782113,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",orientation_entropy_bike,0.1.0,3.5452958872814793,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",orientation_order_road,0.1.0,0.02747687355801598,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",orientation_order_bike,0.1.0,0.03448949762758713,ok,
UK,baseline,0.5.0,10327,"Sunderland, United Kingdom",connectivity_ratio_road,0.1.0,0.38521076104157675,ok,
