snapshot_date,source,country,metric_version,place_id,metric,version,value,status,detail
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",component_size_gini_road,0.1.0,0.74993044575169,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",component_size_gini_bike,0.1.0,0.8106555396390178,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",street_density_km2,0.1.0,2.2244169549045525,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",cycle_network_density_km2,0.1.0,0.5976223611442978,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",intersection_density_km2_road,0.1.0,5.322312743814986,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",intersection_density_km2_bike,0.1.0,2.6774314987103103,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",low_stress_coverage,0.1.0,0.675989357376216,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",lts1_coverage,0.1.0,0.4128251773081783,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",lts2_coverage,0.1.0,0.2631641800680376,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",bikeable_length_share,0.1.0,0.26866472125498664,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",entropy_gap_kl,0.1.0,0.0749764747665591,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",bike_lcc_share_of_road,0.1.0,0.02210839410900251,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",intersection_ratio_bike_road,0.1.0,0.5030579050097592,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",bike_offroad_share,0.1.0,0.9996615781844203,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",modal_directness_gap,0.1.0,1.2598983953223426,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",low_stress_route_fraction,0.1.0,0.025391440831360836,ok,
2025-01-01,osm,CA,0.5.0,"Ottawa, Canada",mean_route_lts,0.1.0,1.4252839692731205,ok,
